Generation, BPA-R, BPA-S, BPA-T, BPA-P, WPA-R, WPA-S, WPA-T, WPA-P, AA-R, AA-S, AA-T, AA-P
79900,0.996617, 0.010225, 0.011279, 0.827491,0.937754, 0.002000, 0.031228, 0.713325,0.993559,0.014241,0.019080,0.826405
80000,0.998000, 0.002000, 0.002000, 0.799566,0.998000, 0.091792, 0.116742, 0.939055,0.994656,0.014436,0.019366,0.844005
80100,0.998000, 0.002000, 0.019813, 0.970884,0.901885, 0.081726, 0.047455, 0.728617,0.991505,0.019812,0.024245,0.829648
80200,0.997422, 0.009050, 0.016950, 0.803484,0.923159, 0.180342, 0.002000, 0.889253,0.991874,0.016902,0.019848,0.804842
80300,0.997327, 0.009529, 0.018832, 0.805379,0.956095, 0.146466, 0.084620, 0.794778,0.992864,0.016803,0.023365,0.803095
80400,0.997367, 0.010248, 0.014856, 0.793553,0.898352, 0.106731, 0.002000, 0.700061,0.995733,0.012256,0.019790,0.800309
80500,0.997190, 0.017756, 0.020848, 0.795828,0.902104, 0.134404, 0.037521, 0.862816,0.988964,0.021103,0.022624,0.807442
80600,0.997504, 0.011315, 0.016676, 0.808403,0.932984, 0.002000, 0.092475, 0.858610,0.994442,0.014277,0.020428,0.808978
80700,0.997524, 0.012830, 0.014903, 0.804476,0.940447, 0.050304, 0.096826, 0.946354,0.994311,0.023675,0.018132,0.808770
80800,0.996810, 0.010929, 0.022470, 0.827843,0.946528, 0.157732, 0.012640, 0.768544,0.993128,0.016418,0.018811,0.807254
80900,0.997146, 0.013005, 0.013701, 0.813741,0.935678, 0.002000, 0.095362, 0.835551,0.989123,0.021892,0.018644,0.811377
81000,0.997614, 0.008034, 0.007773, 0.708598,0.933686, 0.091759, 0.002000, 0.740023,0.992274,0.018550,0.015738,0.810784
81100,0.997261, 0.012811, 0.012982, 0.805789,0.908860, 0.114260, 0.058191, 0.786573,0.991154,0.018554,0.019285,0.821240
81200,0.996945, 0.014535, 0.012417, 0.820216,0.930703, 0.094044, 0.120155, 0.813634,0.990114,0.021335,0.020673,0.816279
81300,0.997032, 0.012893, 0.010423, 0.823581,0.920869, 0.002000, 0.002000, 0.977354,0.992111,0.017395,0.013406,0.827162
81400,0.998000, 0.002000, 0.004148, 0.759773,0.899150, 0.002000, 0.174776, 0.733746,0.989414,0.015788,0.019438,0.827921
81500,0.996529, 0.011448, 0.015732, 0.836180,0.902405, 0.002000, 0.107322, 0.872968,0.991377,0.015716,0.016666,0.836365
81600,0.996640, 0.010863, 0.014522, 0.832463,0.916837, 0.067130, 0.029291, 0.844167,0.990502,0.016746,0.018257,0.838717
81700,0.997198, 0.008646, 0.012816, 0.751486,0.900487, 0.002000, 0.080597, 0.850517,0.993566,0.017200,0.016275,0.836365
81800,0.996648, 0.010263, 0.012212, 0.832727,0.937456, 0.013837, 0.083474, 0.822250,0.992212,0.013349,0.017216,0.831026
81900,0.997043, 0.006815, 0.010226, 0.845319,0.931136, 0.077613, 0.096948, 0.915821,0.994036,0.011023,0.020792,0.848122
82000,0.996922, 0.006075, 0.009464, 0.823821,0.898031, 0.067111, 0.179519, 0.711526,0.987834,0.012206,0.017097,0.848889
82100,0.996900, 0.007465, 0.011433, 0.847271,0.899583, 0.004045, 0.091417, 0.735609,0.992560,0.015874,0.017736,0.832908
82200,0.997117, 0.006868, 0.012966, 0.826337,0.934595, 0.092794, 0.142881, 0.850227,0.992735,0.011996,0.018534,0.835295
82300,0.996928, 0.011319, 0.018644, 0.827170,0.908069, 0.147605, 0.105560, 0.898956,0.992428,0.016703,0.020426,0.830335
82400,0.998000, 0.002000, 0.002000, 0.810804,0.998000, 0.105563, 0.002000, 0.943388,0.993862,0.014353,0.018104,0.845555
82500,0.996459, 0.013438, 0.014710, 0.852707,0.739229, 0.080870, 0.040185, 0.739670,0.984370,0.018515,0.025255,0.852213
82600,0.997325, 0.010871, 0.013362, 0.814013,0.917069, 0.026019, 0.078170, 0.907529,0.994074,0.015137,0.020104,0.831254
82700,0.997254, 0.015119, 0.016191, 0.818475,0.935710, 0.001694, 0.107906, 0.875293,0.992012,0.015334,0.018890,0.820532
82800,0.997364, 0.015134, 0.013877, 0.811911,0.899211, 0.075197, 0.095015, 0.897832,0.984984,0.019760,0.018754,0.817261
82900,0.997112, 0.013525, 0.014105, 0.818024,0.927572, 0.151139, 0.002000, 0.876100,0.993688,0.019015,0.017903,0.826709
83000,0.995560, 0.012805, 0.010694, 0.804332,0.910722, 0.071390, 0.145840, 0.998000,0.989892,0.023243,0.019804,0.812363
83100,0.997327, 0.019747, 0.012617, 0.810197,0.912132, 0.002000, 0.102296, 0.901517,0.988965,0.028890,0.017845,0.802901
83200,0.997427, 0.017752, 0.012606, 0.806923,0.953552, 0.002000, 0.167405, 0.805076,0.989697,0.022070,0.020800,0.806381
83300,0.997492, 0.013139, 0.013326, 0.800974,0.918337, 0.057452, 0.041001, 0.850993,0.987607,0.017531,0.017647,0.810321
83400,0.997360, 0.010569, 0.025148, 0.830819,0.903468, 0.002000, 0.031681, 0.911567,0.989983,0.015466,0.021565,0.823133
83500,0.997413, 0.010504, 0.017833, 0.836950,0.907608, 0.003246, 0.093075, 0.786131,0.990981,0.016014,0.026569,0.842346
83600,0.997524, 0.011965, 0.016319, 0.848655,0.908099, 0.043441, 0.002000, 0.769795,0.989326,0.019511,0.017339,0.850151
83700,0.997305, 0.011117, 0.043474, 0.844772,0.909687, 0.002000, 0.035862, 0.891237,0.991426,0.016385,0.020102,0.844211
83800,0.997009, 0.012315, 0.014147, 0.847560,0.952152, 0.106087, 0.048680, 0.937361,0.990388,0.015399,0.021381,0.848024
83900,0.997035, 0.013379, 0.014729, 0.829640,0.902718, 0.002000, 0.087806, 0.882652,0.992346,0.015007,0.017848,0.829215
84000,0.997316, 0.012502, 0.015359, 0.829587,0.899112, 0.067899, 0.095215, 0.894970,0.994065,0.016540,0.022814,0.831393
84100,0.996960, 0.015725, 0.014386, 0.838665,0.945684, 0.112191, 0.178997, 0.877910,0.986414,0.027778,0.026264,0.849581
84200,0.996487, 0.002000, 0.002000, 0.790749,0.923586, 0.170773, 0.207057, 0.876581,0.991443,0.023933,0.022592,0.847428
84300,0.995447, 0.018329, 0.012359, 0.853105,0.850821, 0.093706, 0.002000, 0.639044,0.987155,0.027933,0.016718,0.824213
84400,0.996231, 0.015292, 0.020616, 0.851212,0.916973, 0.141636, 0.002000, 0.712584,0.985388,0.023345,0.021926,0.835160
84500,0.996141, 0.013703, 0.014388, 0.839377,0.900484, 0.002000, 0.002000, 0.825026,0.989327,0.014218,0.019653,0.839880
84600,0.996621, 0.013550, 0.018209, 0.859755,0.912644, 0.102446, 0.002000, 0.880421,0.991661,0.024702,0.020918,0.859899
84700,0.996181, 0.011587, 0.017480, 0.836824,0.952463, 0.061349, 0.002000, 0.846975,0.995233,0.015392,0.021618,0.841626
84800,0.996379, 0.011028, 0.016860, 0.853902,0.901853, 0.012565, 0.175660, 0.844650,0.990554,0.015352,0.028596,0.854876
84900,0.997083, 0.008722, 0.014509, 0.821264,0.867162, 0.067630, 0.146721, 0.695266,0.986563,0.018911,0.026769,0.837418
85000,0.990717, 0.002000, 0.002000, 0.711125,0.913086, 0.083758, 0.054538, 0.927411,0.984576,0.020713,0.018153,0.840530
85100,0.996614, 0.013021, 0.014581, 0.841036,0.904779, 0.002000, 0.099422, 0.836383,0.992390,0.014515,0.018838,0.837096
85200,0.997201, 0.007627, 0.080736, 0.913739,0.934644, 0.002000, 0.103369, 0.869129,0.992184,0.018575,0.022695,0.832481
85300,0.989208, 0.011017, 0.010215, 0.871295,0.907151, 0.112645, 0.002000, 0.835427,0.989278,0.021936,0.017962,0.829003
85400,0.997121, 0.015511, 0.013357, 0.821722,0.902732, 0.051583, 0.092633, 0.812857,0.992732,0.017150,0.024655,0.822761
85500,0.998000, 0.088997, 0.002000, 0.718273,0.951953, 0.002000, 0.178776, 0.736118,0.987963,0.021709,0.030538,0.803920
85600,0.996060, 0.013279, 0.020239, 0.822298,0.926601, 0.081681, 0.119732, 0.776412,0.992268,0.017183,0.020991,0.811050
85700,0.996402, 0.013398, 0.018156, 0.814183,0.925231, 0.002000, 0.048244, 0.998000,0.990403,0.020169,0.024390,0.817936
85800,0.998000, 0.002000, 0.002000, 0.933046,0.914086, 0.051538, 0.055282, 0.842179,0.990194,0.019654,0.021596,0.815237
85900,0.998000, 0.002000, 0.002000, 0.842043,0.929039, 0.116822, 0.147481, 0.723437,0.989729,0.025320,0.025359,0.811125
86000,0.996934, 0.014449, 0.020670, 0.828092,0.879781, 0.002000, 0.083739, 0.896637,0.990167,0.017447,0.024270,0.830753
86100,0.996965, 0.012449, 0.016548, 0.834863,0.920097, 0.051736, 0.081413, 0.836841,0.993380,0.016732,0.022031,0.831087
86200,0.996947, 0.020616, 0.015901, 0.802656,0.925835, 0.075732, 0.087901, 0.889940,0.991117,0.022144,0.020714,0.834377
86300,0.997144, 0.021472, 0.018450, 0.854067,0.858224, 0.026207, 0.171661, 0.675463,0.987735,0.022489,0.024612,0.839265
86400,0.998000, 0.014523, 0.079187, 0.875026,0.895104, 0.118817, 0.082382, 0.765055,0.990909,0.016598,0.024018,0.836298
86500,0.996997, 0.013940, 0.016639, 0.840245,0.899112, 0.085149, 0.002000, 0.815692,0.992844,0.022761,0.022836,0.840772
86600,0.997297, 0.039594, 0.008076, 0.915175,0.901588, 0.093849, 0.190238, 0.890276,0.990007,0.019616,0.024541,0.837667
86700,0.996948, 0.017143, 0.019707, 0.814801,0.914612, 0.086977, 0.006132, 0.785535,0.993411,0.015459,0.020909,0.815498
86800,0.996873, 0.009217, 0.014011, 0.805149,0.914169, 0.076661, 0.002000, 0.832152,0.990515,0.019311,0.017644,0.795113
86900,0.996641, 0.011734, 0.010348, 0.797326,0.952583, 0.002000, 0.045636, 0.728030,0.993630,0.014177,0.012847,0.797563
87000,0.998000, 0.002000, 0.002000, 0.809587,0.996979, 0.082071, 0.060968, 0.741127,0.993869,0.014217,0.015185,0.807338
87100,0.996748, 0.008748, 0.012713, 0.814419,0.921032, 0.002000, 0.012596, 0.827323,0.993082,0.010619,0.015921,0.824959
87200,0.996392, 0.008819, 0.011847, 0.841728,0.951223, 0.062558, 0.088961, 0.884973,0.992777,0.014753,0.020773,0.837018
87300,0.996577, 0.009898, 0.014372, 0.838792,0.949134, 0.051818, 0.094734, 0.925670,0.992139,0.019690,0.019118,0.841713
87400,0.996788, 0.012230, 0.011439, 0.820443,0.902563, 0.002000, 0.002000, 0.725868,0.993501,0.018005,0.018755,0.816263
87500,0.996596, 0.015066, 0.012996, 0.822749,0.939282, 0.087281, 0.064481, 0.877450,0.990793,0.023406,0.018700,0.820617
87600,0.998000, 0.002000, 0.002000, 0.810679,0.925591, 0.002000, 0.064449, 0.753466,0.991691,0.017153,0.015945,0.819121
87700,0.997012, 0.010983, 0.009054, 0.806593,0.906703, 0.103528, 0.002000, 0.792908,0.992885,0.023249,0.015981,0.820231
87800,0.996923, 0.012314, 0.013830, 0.820226,0.944657, 0.097762, 0.002000, 0.891957,0.992544,0.017289,0.020433,0.822394
87900,0.997360, 0.011434, 0.012604, 0.831749,0.898146, 0.090499, 0.067330, 0.893935,0.991752,0.015242,0.019493,0.833848
88000,0.997395, 0.011381, 0.015015, 0.823287,0.911750, 0.045154, 0.076200, 0.729907,0.992794,0.018005,0.022063,0.824548
88100,0.996852, 0.011943, 0.015867, 0.830749,0.920396, 0.046804, 0.111015, 0.828964,0.992017,0.015726,0.020902,0.825277
88200,0.995936, 0.011543, 0.013870, 0.826903,0.901937, 0.078282, 0.002000, 0.860581,0.992904,0.015920,0.015104,0.826865
88300,0.996672, 0.013777, 0.013397, 0.809103,0.899220, 0.002000, 0.002000, 0.832630,0.992847,0.021714,0.019063,0.810544
88400,0.995978, 0.015855, 0.012928, 0.802591,0.872594, 0.063415, 0.002000, 0.790951,0.991905,0.020491,0.019869,0.815316
88500,0.997448, 0.018793, 0.011725, 0.765439,0.875663, 0.066678, 0.083468, 0.940881,0.991160,0.018572,0.020071,0.801993
88600,0.997270, 0.020647, 0.013014, 0.815043,0.900802, 0.079696, 0.002000, 0.716613,0.992650,0.019332,0.020906,0.801830
88700,0.997202, 0.017432, 0.018165, 0.807825,0.903320, 0.002000, 0.002000, 0.769873,0.992982,0.020258,0.018078,0.810308
88800,0.998000, 0.035198, 0.002000, 0.731404,0.924745, 0.058330, 0.097526, 0.899873,0.992296,0.022135,0.019736,0.820294
88900,0.998000, 0.002000, 0.066022, 0.894925,0.925572, 0.051134, 0.114005, 0.862775,0.988980,0.016659,0.023506,0.813355
89000,0.996605, 0.013924, 0.015732, 0.830863,0.906758, 0.041219, 0.039764, 0.599221,0.985676,0.019859,0.023600,0.813549
89100,0.996589, 0.010119, 0.013846, 0.871879,0.916930, 0.068683, 0.002000, 0.922428,0.990317,0.016868,0.024071,0.835688
89200,0.996765, 0.009377, 0.021697, 0.845231,0.997394, 0.013630, 0.078837, 0.922288,0.989818,0.018079,0.024913,0.858090
89300,0.997029, 0.008299, 0.016751, 0.853530,0.942190, 0.096962, 0.131351, 0.914605,0.987946,0.017016,0.025880,0.852122
89400,0.997091, 0.015383, 0.016935, 0.841597,0.906880, 0.114080, 0.115495, 0.847875,0.987930,0.024122,0.022060,0.837450
89500,0.996186, 0.008891, 0.014666, 0.829186,0.912797, 0.076362, 0.075645, 0.792386,0.990436,0.017222,0.026912,0.836755
89600,0.996531, 0.009169, 0.025049, 0.875294,0.998000, 0.108505, 0.064499, 0.868072,0.991754,0.014586,0.023571,0.850849
89700,0.997021, 0.020621, 0.013509, 0.815904,0.862740, 0.002000, 0.065203, 0.794199,0.990617,0.016434,0.024430,0.841227
89800,0.996390, 0.011595, 0.013294, 0.840873,0.886490, 0.016326, 0.042352, 0.782056,0.992688,0.015868,0.017628,0.841765
89900,0.996709, 0.014085, 0.011791, 0.835889,0.899922, 0.003019, 0.103573, 0.621142,0.988111,0.022667,0.024266,0.830660
90000,0.996705, 0.012287, 0.011636, 0.817287,0.970326, 0.009965, 0.022341, 0.807438,0.993382,0.019405,0.018845,0.814863
90100,0.996533, 0.011729, 0.010301, 0.815237,0.903538, 0.011989, 0.086155, 0.863756,0.989779,0.016672,0.012797,0.833191
90200,0.996679, 0.012122, 0.010793, 0.826999,0.906444, 0.148095, 0.002000, 0.831323,0.989874,0.018070,0.014147,0.821494
90300,0.996120, 0.013784, 0.010527, 0.827142,0.908378, 0.002000, 0.020195, 0.917959,0.991541,0.018941,0.013455,0.827936
90400,0.996003, 0.013214, 0.011839, 0.833826,0.878907, 0.002000, 0.164908, 0.836179,0.989041,0.015218,0.018311,0.832788
90500,0.996757, 0.011084, 0.008590, 0.852639,0.931160, 0.018806, 0.092155, 0.752678,0.990109,0.014974,0.017969,0.847399
90600,0.996733, 0.011983, 0.012861, 0.843933,0.919898, 0.002000, 0.100727, 0.809972,0.993794,0.017931,0.021266,0.852748
90700,0.996843, 0.011641, 0.012574, 0.847993,0.857064, 0.002000, 0.103565, 0.792383,0.986017,0.014761,0.018866,0.850890
90800,0.996822, 0.010602, 0.013337, 0.843265,0.918668, 0.002000, 0.101134, 0.856418,0.993825,0.012515,0.016510,0.842344
90900,0.997160, 0.009119, 0.012489, 0.846864,0.924390, 0.104883, 0.090675, 0.823468,0.992419,0.019541,0.022576,0.843782
91000,0.996415, 0.008620, 0.015991, 0.840160,0.898007, 0.002000, 0.152138, 0.944477,0.989577,0.019340,0.020785,0.868489
91100,0.996549, 0.007386, 0.015379, 0.812627,0.959069, 0.091924, 0.063146, 0.827977,0.985399,0.016963,0.016109,0.830866
91200,0.995883, 0.011063, 0.018462, 0.867463,0.943799, 0.020055, 0.135060, 0.770432,0.988856,0.016734,0.022290,0.837350
91300,0.996071, 0.018429, 0.011742, 0.847256,0.902587, 0.002000, 0.099426, 0.699693,0.992127,0.018495,0.026192,0.825005
91400,0.996271, 0.012193, 0.017285, 0.827237,0.948190, 0.027973, 0.084563, 0.763556,0.988745,0.015112,0.019235,0.839630
91500,0.996397, 0.011896, 0.013293, 0.857485,0.917078, 0.080238, 0.062687, 0.864630,0.991857,0.014214,0.018574,0.846780
91600,0.988117, 0.007713, 0.010437, 0.846209,0.923714, 0.002000, 0.158190, 0.653230,0.987692,0.012070,0.021000,0.844697
91700,0.996147, 0.011179, 0.019576, 0.833073,0.825184, 0.006051, 0.080986, 0.878541,0.988624,0.018649,0.017231,0.864775
91800,0.995763, 0.009723, 0.016760, 0.834213,0.898814, 0.071313, 0.077108, 0.741374,0.988365,0.014543,0.020487,0.832218
91900,0.995871, 0.007323, 0.011744, 0.840499,0.927103, 0.106076, 0.092950, 0.873818,0.993117,0.013151,0.022131,0.840855
92000,0.995679, 0.006870, 0.011872, 0.842380,0.902817, 0.008124, 0.093370, 0.805254,0.988825,0.010712,0.022825,0.842295
92100,0.995411, 0.009109, 0.014997, 0.854771,0.925178, 0.096970, 0.097306, 0.891735,0.989392,0.016538,0.020330,0.867313
92200,0.995825, 0.010911, 0.011886, 0.841202,0.931149, 0.002000, 0.066599, 0.744699,0.992065,0.014793,0.018088,0.835182
92300,0.995781, 0.010510, 0.010526, 0.844701,0.896137, 0.093996, 0.088502, 0.896058,0.987582,0.017261,0.018427,0.845056
92400,0.996458, 0.008622, 0.014652, 0.847636,0.948486, 0.042515, 0.101103, 0.745165,0.991836,0.013102,0.019710,0.843931
92500,0.996797, 0.011999, 0.010571, 0.857869,0.900604, 0.057293, 0.126573, 0.961520,0.989758,0.020638,0.018472,0.848892
92600,0.997495, 0.004851, 0.011402, 0.888348,0.868332, 0.002000, 0.082736, 0.888489,0.988266,0.019503,0.019359,0.846240
92700,0.996483, 0.008691, 0.013951, 0.843700,0.906161, 0.002000, 0.164110, 0.762884,0.990591,0.013772,0.026749,0.835381
92800,0.996502, 0.013067, 0.013052, 0.855024,0.997487, 0.105562, 0.108909, 0.844697,0.991400,0.017461,0.022038,0.839689
92900,0.996549, 0.010776, 0.019079, 0.829409,0.945722, 0.047970, 0.002000, 0.774161,0.994148,0.019811,0.019648,0.831888
93000,0.996580, 0.010998, 0.018533, 0.823889,0.855548, 0.040348, 0.002000, 0.818227,0.992059,0.015403,0.019209,0.836969
93100,0.997029, 0.010544, 0.017729, 0.830810,0.909138, 0.002000, 0.067004, 0.925725,0.994922,0.020728,0.020541,0.829977
93200,0.997360, 0.012105, 0.015987, 0.837580,0.926811, 0.095162, 0.012432, 0.833383,0.992863,0.020265,0.019202,0.831705
93300,0.997525, 0.013773, 0.008297, 0.802559,0.866595, 0.031987, 0.002000, 0.780258,0.990718,0.018165,0.019320,0.823200
93400,0.997240, 0.011479, 0.016847, 0.826134,0.918640, 0.095328, 0.126782, 0.882631,0.988539,0.013041,0.019939,0.821755
93500,0.997327, 0.009648, 0.013473, 0.836882,0.882897, 0.086120, 0.032240, 0.812876,0.989799,0.019313,0.024806,0.829936
93600,0.998000, 0.002865, 0.002000, 0.906667,0.920884, 0.033806, 0.020437, 0.944149,0.990194,0.015236,0.016678,0.833913
93700,0.997199, 0.011841, 0.015201, 0.849438,0.938925, 0.077406, 0.007932, 0.936837,0.989593,0.018164,0.020626,0.841074
93800,0.996934, 0.015058, 0.016751, 0.845238,0.903981, 0.024056, 0.097608, 0.919604,0.990802,0.017890,0.024700,0.848799
93900,0.998000, 0.002000, 0.002000, 0.796299,0.982010, 0.058517, 0.015340, 0.846983,0.995657,0.016569,0.014343,0.832445
94000,0.982533, 0.002000, 0.002000, 0.869532,0.913733, 0.159352, 0.177296, 0.926896,0.990404,0.015466,0.018222,0.825817
94100,0.998000, 0.002000, 0.002000, 0.858020,0.915296, 0.083766, 0.075495, 0.753517,0.992236,0.015404,0.023279,0.822858
94200,0.996927, 0.008944, 0.016149, 0.809270,0.903748, 0.060136, 0.062697, 0.767950,0.992179,0.012164,0.023320,0.812850
94300,0.997143, 0.031623, 0.012742, 0.805900,0.885674, 0.002000, 0.059634, 0.877780,0.986547,0.015150,0.021557,0.805761
94400,0.996951, 0.008301, 0.014809, 0.813716,0.939469, 0.141246, 0.174430, 0.727630,0.988166,0.015676,0.025758,0.813615
94500,0.998000, 0.002000, 0.018188, 0.797852,0.864571, 0.002000, 0.036837, 0.891748,0.993918,0.012180,0.018281,0.825215
94600,0.996834, 0.008778, 0.015076, 0.814114,0.938531, 0.093250, 0.046962, 0.998000,0.988387,0.020502,0.017152,0.822501
94700,0.998000, 0.002000, 0.002000, 0.786070,0.941886, 0.002000, 0.051760, 0.702406,0.988010,0.020171,0.020603,0.805836
94800,0.997001, 0.009823, 0.017518, 0.795009,0.962796, 0.108269, 0.066996, 0.751638,0.990661,0.016180,0.022374,0.804013
94900,0.997154, 0.009959, 0.018542, 0.802691,0.932343, 0.002000, 0.076784, 0.875286,0.993199,0.014702,0.018730,0.808521
95000,0.997321, 0.013007, 0.018807, 0.805003,0.895975, 0.176315, 0.040500, 0.820304,0.991868,0.014116,0.020421,0.800068
95100,0.997130, 0.014619, 0.017423, 0.793830,0.897236, 0.085347, 0.002000, 0.757785,0.993371,0.014950,0.026225,0.807309
95200,0.997051, 0.010781, 0.020208, 0.794452,0.924566, 0.075349, 0.086985, 0.823033,0.991286,0.014169,0.024007,0.795702
95300,0.997513, 0.024475, 0.020127, 0.811150,0.916110, 0.002000, 0.094272, 0.781367,0.990678,0.019753,0.027348,0.788374
95400,0.998000, 0.002000, 0.002000, 0.737774,0.910195, 0.002000, 0.130430, 0.784011,0.986158,0.018777,0.022033,0.795177
95500,0.997196, 0.012885, 0.016168, 0.811380,0.922051, 0.049257, 0.095857, 0.769476,0.991776,0.018433,0.020345,0.820206
95600,0.997368, 0.033069, 0.012370, 0.874921,0.933111, 0.168141, 0.002000, 0.839603,0.991656,0.023211,0.018792,0.828313
95700,0.997200, 0.013011, 0.023836, 0.816127,0.950056, 0.162552, 0.146549, 0.924994,0.989046,0.018536,0.027342,0.826030
95800,0.998000, 0.084417, 0.017717, 0.723101,0.910566, 0.155632, 0.073947, 0.738397,0.991442,0.021382,0.016385,0.823105
95900,0.996659, 0.014746, 0.015337, 0.837638,0.919508, 0.002000, 0.061224, 0.925712,0.994073,0.016691,0.020639,0.830724
96000,0.996940, 0.010424, 0.013691, 0.840811,0.955049, 0.002000, 0.113310, 0.838967,0.992010,0.015644,0.020012,0.848189
96100,0.997203, 0.009752, 0.015027, 0.859985,0.903921, 0.045628, 0.114745, 0.901325,0.989587,0.025598,0.017877,0.861696
96200,0.996712, 0.009636, 0.013972, 0.848746,0.976756, 0.095975, 0.135890, 0.998000,0.986584,0.021716,0.024170,0.858986
96300,0.996651, 0.012465, 0.014090, 0.853042,0.952474, 0.002000, 0.030744, 0.756456,0.991836,0.020300,0.023276,0.852296
96400,0.995583, 0.015183, 0.012790, 0.855789,0.894341, 0.002000, 0.041629, 0.807436,0.990654,0.019024,0.019009,0.851723
96500,0.998000, 0.002000, 0.002000, 0.813948,0.971203, 0.002000, 0.108410, 0.813443,0.991716,0.020711,0.022117,0.842858
96600,0.995888, 0.014582, 0.013430, 0.834018,0.903868, 0.102869, 0.105400, 0.790906,0.989285,0.020973,0.017379,0.833962
96700,0.995169, 0.016041, 0.014377, 0.841062,0.859322, 0.040425, 0.086683, 0.925499,0.987045,0.014900,0.019143,0.843710
96800,0.996074, 0.011007, 0.015780, 0.844235,0.901599, 0.002000, 0.163969, 0.684751,0.990273,0.018423,0.024358,0.843710
96900,0.996627, 0.009003, 0.014863, 0.843718,0.912137, 0.079819, 0.049590, 0.866252,0.993147,0.013602,0.021570,0.840856
97000,0.996693, 0.002000, 0.002000, 0.784244,0.922919, 0.002000, 0.079129, 0.879502,0.992237,0.015864,0.020505,0.872921
97100,0.971186, 0.022557, 0.016986, 0.839138,0.998000, 0.101517, 0.002000, 0.810109,0.985758,0.018871,0.027425,0.857052
97200,0.533996, 0.097351, 0.071236, 0.002000,0.628725, 0.084814, 0.123847, 0.109529,0.560132,0.155265,0.102717,0.023849
97300,0.453216, 0.090846, 0.030079, 0.002196,0.479449, 0.142729, 0.002000, 0.099633,0.448220,0.067975,0.056691,0.006692
97400,0.349292, 0.052703, 0.036105, 0.002302,0.441979, 0.231037, 0.131167, 0.080350,0.347589,0.053612,0.046947,0.010354
97500,0.331201, 0.047802, 0.042259, 0.002245,0.264733, 0.183108, 0.002000, 0.101075,0.301626,0.054123,0.042879,0.007273
97600,0.264177, 0.052425, 0.040047, 0.002090,0.172801, 0.121756, 0.037602, 0.101104,0.254765,0.052037,0.039205,0.006466
97700,0.206276, 0.027923, 0.032517, 0.002824,0.220974, 0.108346, 0.048627, 0.078730,0.199125,0.038872,0.043257,0.005682
97800,0.149239, 0.030844, 0.025300, 0.002091,0.241667, 0.002000, 0.112298, 0.100139,0.153244,0.030949,0.038023,0.007496
97900,0.115409, 0.017732, 0.022032, 0.002055,0.180777, 0.050799, 0.041202, 0.087672,0.135373,0.030905,0.039634,0.003772
98000,0.095006, 0.041191, 0.044045, 0.002051,0.157186, 0.063237, 0.142423, 0.092103,0.121990,0.041170,0.047812,0.007561
98100,0.109117, 0.029535, 0.040094, 0.002082,0.098880, 0.046283, 0.023318, 0.097876,0.111222,0.035651,0.038168,0.007048
98200,0.099490, 0.031605, 0.043043, 0.002054,0.014863, 0.002000, 0.177905, 0.087039,0.089090,0.033420,0.048173,0.006375
98300,0.069171, 0.056216, 0.047760, 0.002029,0.123163, 0.135266, 0.049004, 0.071199,0.073365,0.062965,0.055265,0.007725
98400,0.069309, 0.046581, 0.039605, 0.002029,0.002000, 0.002000, 0.002000, 0.080907,0.063556,0.046408,0.045261,0.005201
98500,0.069256, 0.042250, 0.042493, 0.002136,0.097690, 0.216410, 0.071587, 0.059613,0.066549,0.049830,0.048789,0.005616
98600,0.070227, 0.037966, 0.040437, 0.002110,0.123758, 0.111190, 0.110995, 0.094786,0.070377,0.040083,0.045743,0.010065
98700,0.060609, 0.032100, 0.041646, 0.002211,0.150813, 0.002000, 0.002000, 0.093331,0.062615,0.039158,0.041653,0.008460
98800,0.053105, 0.034691, 0.050747, 0.002169,0.002000, 0.094627, 0.039820, 0.101127,0.050034,0.045057,0.042158,0.008705
98900,0.039708, 0.055503, 0.034861, 0.002082,0.077300, 0.002000, 0.088155, 0.089042,0.045491,0.048723,0.044910,0.007650
99000,0.056503, 0.043666, 0.037175, 0.002073,0.002000, 0.049504, 0.096666, 0.090622,0.060083,0.046017,0.038714,0.006744
99100,0.078651, 0.043238, 0.026918, 0.002075,0.043446, 0.074899, 0.012731, 0.099077,0.061875,0.042159,0.038843,0.006691
99200,0.053952, 0.040710, 0.031903, 0.002092,0.028252, 0.074884, 0.002000, 0.098736,0.058417,0.044030,0.033303,0.006368
99300,0.053693, 0.042188, 0.031436, 0.002097,0.067288, 0.002000, 0.115349, 0.066238,0.060539,0.040993,0.039842,0.005914
99400,0.052951, 0.031844, 0.031339, 0.002060,0.002000, 0.090820, 0.086204, 0.082711,0.051872,0.043957,0.044420,0.004962
99500,0.047486, 0.031304, 0.036769, 0.002042,0.002000, 0.113261, 0.002000, 0.099982,0.051077,0.037516,0.033714,0.005614
99600,0.042596, 0.037825, 0.015316, 0.002000,0.067950, 0.114770, 0.002000, 0.082509,0.055667,0.038197,0.043994,0.005538
99700,0.043514, 0.023457, 0.036539, 0.002027,0.002000, 0.121216, 0.085010, 0.058714,0.043331,0.027620,0.040853,0.007341
99800,0.044780, 0.021074, 0.038683, 0.002084,0.125341, 0.081058, 0.034602, 0.093729,0.051546,0.028142,0.038896,0.008941
99900,0.047338, 0.027315, 0.031822, 0.002043,0.084700, 0.002000, 0.041953, 0.090328,0.049064,0.035142,0.031579,0.004703
