Generation, BPA-R, BPA-S, BPA-T, BPA-P, SD-R, SD-S, SD-T, SD-P, AA-R, AA-S, AA-T, AA-P, ABPA-R, ABPA-S, ABPA-T, ABPA-P, Total Score
206001,0.113966, 0.177667, 0.043263, 0.005693,0.051429,0.075587,0.071213,0.021744,0.055625,0.078623,0.051356,0.010557,0.132745,0.085412,0.015754,0.003231,28499504
206501,0.304084, 0.087845, 0.072272, 0.041969,0.068991,0.072543,0.058732,0.032076,0.099997,0.103577,0.067414,0.017564,0.123702,0.086318,0.063398,0.015323,28583869
207001,0.002000, 0.092147, 0.206317, 0.087864,0.061358,0.075907,0.067333,0.024915,0.091749,0.091645,0.080558,0.017702,0.096253,0.068510,0.110476,0.035699,28409161
207501,0.048207, 0.108421, 0.113418, 0.002000,0.085526,0.070952,0.091703,0.014590,0.116341,0.114633,0.076099,0.006775,0.037591,0.071697,0.131072,0.002000,28485741
208001,0.223410, 0.002000, 0.016704, 0.039179,0.072590,0.081162,0.046706,0.016686,0.087465,0.088109,0.045285,0.012275,0.171897,0.047152,0.032535,0.024778,28517709
208501,0.080266, 0.002000, 0.071133, 0.002000,0.087213,0.086614,0.071796,0.029021,0.087043,0.097373,0.049554,0.017139,0.143858,0.040391,0.081610,0.006117,28370094
209001,0.002000, 0.002000, 0.115947, 0.002000,0.071216,0.071862,0.103398,0.022109,0.098754,0.055198,0.108928,0.011878,0.056147,0.045575,0.174573,0.009711,28525432
209501,0.232884, 0.116241, 0.108691, 0.002000,0.072232,0.061133,0.075124,0.034512,0.076687,0.099846,0.084263,0.021384,0.112971,0.126222,0.091457,0.002000,28496226
210001,0.094688, 0.044275, 0.002000, 0.002000,0.085096,0.063519,0.088565,0.027503,0.105469,0.061759,0.079790,0.015049,0.088585,0.022891,0.051076,0.016180,28488636
210501,0.145810, 0.203309, 0.002000, 0.002000,0.105262,0.085106,0.056618,0.021387,0.146131,0.117051,0.044988,0.009462,0.136062,0.072949,0.077204,0.002000,28413885
211001,0.113855, 0.019692, 0.140159, 0.002000,0.061252,0.052475,0.085737,0.032405,0.080818,0.041522,0.111949,0.018219,0.085364,0.058606,0.145119,0.017406,28451019
211501,0.002000, 0.049668, 0.002000, 0.019848,0.067050,0.084578,0.068031,0.027424,0.084566,0.084826,0.074414,0.017737,0.057495,0.117259,0.090518,0.008909,28400149
212001,0.002000, 0.086975, 0.002000, 0.024626,0.056494,0.097811,0.052018,0.023245,0.061490,0.110991,0.048317,0.014366,0.026472,0.144553,0.002000,0.009542,28401110
212501,0.150043, 0.171571, 0.156191, 0.002000,0.127311,0.066302,0.074349,0.022365,0.169606,0.085913,0.068856,0.011644,0.083116,0.117862,0.072216,0.002000,28516640
213001,0.002000, 0.002000, 0.023007, 0.002000,0.065589,0.045332,0.075489,0.030756,0.056739,0.033833,0.072050,0.012181,0.028379,0.003972,0.033471,0.037075,28349107
213501,0.002000, 0.033578, 0.010063, 0.002000,0.070055,0.061631,0.065794,0.018404,0.079985,0.083608,0.052778,0.009589,0.026554,0.042684,0.036110,0.002000,28417883
214001,0.219794, 0.062143, 0.002000, 0.045775,0.079806,0.073140,0.061242,0.023205,0.127446,0.090438,0.070561,0.009471,0.107401,0.105846,0.048324,0.016592,28356515
214501,0.234077, 0.048676, 0.262939, 0.008235,0.081070,0.069157,0.106004,0.032448,0.074994,0.071573,0.121764,0.023808,0.099889,0.059543,0.139157,0.028270,28427479
215001,0.002000, 0.002000, 0.002000, 0.086975,0.093422,0.064140,0.069107,0.041477,0.096854,0.065338,0.070598,0.022341,0.024083,0.098339,0.034185,0.067587,28473412
215501,0.205217, 0.002000, 0.080859, 0.018182,0.092572,0.056648,0.073679,0.026551,0.111751,0.053593,0.069291,0.016846,0.194814,0.050032,0.043235,0.007394,28472459
216001,0.002000, 0.064348, 0.090055, 0.002000,0.066157,0.047811,0.072877,0.015140,0.052811,0.056675,0.062176,0.006417,0.002000,0.055016,0.040627,0.002000,28424986
216501,0.228855, 0.150135, 0.006486, 0.002000,0.088078,0.079010,0.055913,0.024775,0.143117,0.099401,0.059179,0.013526,0.123054,0.091302,0.023429,0.002000,28450846
217001,0.002000, 0.156496, 0.100053, 0.002000,0.076835,0.058562,0.083691,0.025829,0.073829,0.071494,0.090062,0.014464,0.063327,0.103987,0.072283,0.002000,28499621
217501,0.039467, 0.067420, 0.101924, 0.002000,0.089864,0.074232,0.078887,0.017690,0.117060,0.060699,0.087722,0.010043,0.157904,0.051823,0.064250,0.002000,28502539
218001,0.002000, 0.070624, 0.060321, 0.030781,0.067044,0.065464,0.069638,0.029375,0.093247,0.057718,0.063119,0.013994,0.071856,0.037804,0.073415,0.016672,28453463
218501,0.055394, 0.133785, 0.062113, 0.002000,0.085762,0.068728,0.102290,0.019349,0.099407,0.067023,0.090649,0.012473,0.112807,0.045928,0.068612,0.015386,28429900
219001,0.002000, 0.065078, 0.082851, 0.002000,0.089456,0.045407,0.062960,0.036609,0.097504,0.053507,0.062854,0.022949,0.002000,0.077441,0.086109,0.002000,28483258
219501,0.023281, 0.002000, 0.052408, 0.002000,0.063466,0.069083,0.046929,0.017504,0.080373,0.056859,0.050550,0.007300,0.087820,0.073529,0.066787,0.002000,28480161
220001,0.095013, 0.002000, 0.018171, 0.006723,0.078105,0.077816,0.062886,0.010995,0.102679,0.068750,0.066542,0.007392,0.173352,0.027828,0.064557,0.003574,28448774
220501,0.002000, 0.084275, 0.215233, 0.087894,0.110658,0.048211,0.082451,0.026985,0.106989,0.041832,0.102897,0.017525,0.059214,0.062091,0.147168,0.050298,28463455
221001,0.225729, 0.062511, 0.002000, 0.037078,0.076454,0.090232,0.071768,0.007971,0.127098,0.084056,0.066160,0.004406,0.144226,0.027018,0.067475,0.013693,28423267
221501,0.253013, 0.037243, 0.047787, 0.002000,0.087345,0.078662,0.052133,0.023825,0.128389,0.054947,0.053136,0.015397,0.100846,0.132147,0.089106,0.002259,28465219
222001,0.014889, 0.055565, 0.002000, 0.002000,0.075084,0.055560,0.076454,0.023428,0.086749,0.050559,0.061076,0.011225,0.056137,0.044123,0.002000,0.003126,28475093
222501,0.128830, 0.213416, 0.008493, 0.002000,0.065893,0.090118,0.061977,0.017671,0.087755,0.131300,0.076388,0.011139,0.106535,0.169165,0.004164,0.016393,28477066
223001,0.002000, 0.115220, 0.002000, 0.002000,0.067363,0.069547,0.063242,0.021306,0.070724,0.065442,0.056462,0.010865,0.007740,0.092989,0.055738,0.007747,28493608
223501,0.175016, 0.253803, 0.079544, 0.057144,0.103706,0.077391,0.081067,0.019903,0.145346,0.091827,0.113287,0.011873,0.121891,0.109277,0.027848,0.020471,28496808
224001,0.359430, 0.041305, 0.154448, 0.043355,0.096034,0.077799,0.076825,0.028947,0.125741,0.128168,0.102701,0.018647,0.198036,0.111387,0.101884,0.044127,28692217
224501,0.117541, 0.002000, 0.002000, 0.002000,0.057041,0.086938,0.078964,0.013786,0.082007,0.099712,0.063259,0.006180,0.054489,0.124520,0.028678,0.002000,28474420
225001,0.029749, 0.012012, 0.010756, 0.002000,0.069896,0.064759,0.067868,0.018938,0.122627,0.086842,0.057723,0.011477,0.069874,0.033667,0.019106,0.022969,28402522
225501,0.062282, 0.047522, 0.047420, 0.003989,0.076259,0.068273,0.065064,0.027333,0.084160,0.091764,0.066680,0.012621,0.047836,0.076264,0.042798,0.002663,28439768
226001,0.002000, 0.130246, 0.028849, 0.002000,0.073660,0.085999,0.067676,0.022480,0.089374,0.085321,0.074054,0.010638,0.072097,0.076427,0.029441,0.002000,28370340
226501,0.002000, 0.139661, 0.002000, 0.079218,0.089223,0.088070,0.049818,0.026317,0.098959,0.107803,0.035038,0.018356,0.004123,0.085766,0.037267,0.027739,28441648
227001,0.217478, 0.142680, 0.063756, 0.002000,0.080464,0.066113,0.065063,0.027569,0.127044,0.066451,0.067030,0.015332,0.139403,0.088897,0.037267,0.002000,28478863
227501,0.054415, 0.002000, 0.002000, 0.062508,0.054445,0.051167,0.079858,0.027153,0.061509,0.052892,0.078212,0.018806,0.054535,0.023955,0.028989,0.022169,28355949
228001,0.107288, 0.002000, 0.210925, 0.002839,0.069151,0.055603,0.078200,0.015622,0.084498,0.062259,0.124642,0.012050,0.127940,0.075790,0.078564,0.030982,28432513
228501,0.002000, 0.179215, 0.015203, 0.002000,0.122560,0.088504,0.057508,0.021887,0.144057,0.141308,0.058388,0.013165,0.140012,0.158627,0.034313,0.002485,28398858
229001,0.002000, 0.106952, 0.039446, 0.002000,0.073068,0.063797,0.061321,0.020885,0.079599,0.077973,0.076479,0.013042,0.136941,0.092168,0.071225,0.002000,28420725
229501,0.287783, 0.002000, 0.270416, 0.050575,0.084837,0.054130,0.090100,0.031558,0.109250,0.058138,0.102500,0.019942,0.174872,0.031089,0.177469,0.018192,28483873
230001,0.042731, 0.092381, 0.002000, 0.002000,0.073731,0.080416,0.049927,0.026655,0.089602,0.100783,0.041013,0.013581,0.065187,0.173975,0.002000,0.002000,28434062
230501,0.113208, 0.037267, 0.066378, 0.034716,0.094012,0.078409,0.083137,0.021356,0.107909,0.110784,0.081522,0.012146,0.195360,0.060759,0.068221,0.030968,28378313
231001,0.155559, 0.101754, 0.112361, 0.015381,0.077341,0.055873,0.066896,0.022362,0.083672,0.064134,0.066642,0.012902,0.118738,0.086911,0.157190,0.006460,28587491
231501,0.042980, 0.160934, 0.059917, 0.002000,0.066379,0.084018,0.053620,0.032686,0.117346,0.100730,0.054598,0.019287,0.083341,0.167702,0.100504,0.034679,28395031
232001,0.101047, 0.030742, 0.184240, 0.002000,0.080029,0.038564,0.060160,0.018556,0.072311,0.040779,0.056386,0.009610,0.035573,0.026060,0.070957,0.002000,28480441
232501,0.179162, 0.014491, 0.002000, 0.002000,0.062023,0.066042,0.045779,0.021532,0.070820,0.063339,0.045279,0.008740,0.074800,0.047631,0.014430,0.002000,28551418
233001,0.210005, 0.011907, 0.100339, 0.002000,0.090695,0.057440,0.053381,0.021614,0.110437,0.041654,0.062093,0.011061,0.098765,0.043898,0.097101,0.002000,28374540
233501,0.005677, 0.064719, 0.002000, 0.002000,0.081215,0.081799,0.051487,0.019866,0.099924,0.065052,0.059522,0.009870,0.147894,0.028580,0.018721,0.002000,28521398
234001,0.002000, 0.091116, 0.002000, 0.020156,0.056658,0.100156,0.044552,0.019840,0.050590,0.098607,0.035954,0.011003,0.032569,0.078331,0.037504,0.008215,28377639
234501,0.002000, 0.047927, 0.178841, 0.002000,0.062178,0.049414,0.072415,0.024184,0.066213,0.064412,0.072961,0.013625,0.003500,0.065089,0.078187,0.002000,28484602
235001,0.009522, 0.057178, 0.233440, 0.002000,0.053294,0.053418,0.064543,0.022157,0.049131,0.049279,0.053533,0.010868,0.050994,0.036473,0.116996,0.002000,28374741
235501,0.335960, 0.125227, 0.073792, 0.002000,0.075204,0.063013,0.049916,0.025327,0.073349,0.063466,0.054608,0.018158,0.183670,0.055363,0.087715,0.002000,28509279
236001,0.293095, 0.029810, 0.089309, 0.002000,0.083436,0.050053,0.063276,0.016407,0.101696,0.048482,0.083182,0.008516,0.131519,0.039318,0.090656,0.003663,28401124
236501,0.369327, 0.128164, 0.228359, 0.002000,0.100864,0.058686,0.061414,0.030535,0.130329,0.071401,0.064091,0.020072,0.187332,0.122035,0.128048,0.014721,28443400
237001,0.037288, 0.101015, 0.138983, 0.002000,0.053405,0.065613,0.065428,0.023908,0.061733,0.053786,0.077607,0.010822,0.049333,0.087639,0.099557,0.002000,28460348
237501,0.023614, 0.072050, 0.083713, 0.002000,0.058321,0.067742,0.086807,0.015653,0.077336,0.099976,0.116304,0.008869,0.048930,0.067837,0.066209,0.022104,28409235
238001,0.199571, 0.002000, 0.002000, 0.009307,0.070299,0.068303,0.071662,0.022309,0.074056,0.070603,0.070211,0.010871,0.149719,0.011097,0.026601,0.004436,28393175
238501,0.067775, 0.153086, 0.002000, 0.062085,0.053306,0.061493,0.058769,0.016162,0.053190,0.073259,0.066506,0.007477,0.040676,0.083723,0.122323,0.022028,28473198
239001,0.283192, 0.063398, 0.147931, 0.002000,0.094131,0.053472,0.103417,0.018819,0.160390,0.051934,0.131618,0.013689,0.121164,0.083307,0.082729,0.002000,28505918
239501,0.288663, 0.017245, 0.099047, 0.002000,0.130136,0.053700,0.066338,0.023252,0.173912,0.050104,0.086551,0.012262,0.234710,0.041312,0.067665,0.002000,28514020
240001,0.019756, 0.106222, 0.090249, 0.004988,0.087070,0.091109,0.081889,0.027305,0.093692,0.118299,0.098313,0.014718,0.018278,0.052872,0.139832,0.060536,28458576
240501,0.002000, 0.115698, 0.070021, 0.028478,0.079382,0.072560,0.069520,0.018498,0.090087,0.085560,0.061719,0.009181,0.067929,0.112945,0.043389,0.011185,28431660
241001,0.036229, 0.014893, 0.132408, 0.002000,0.055473,0.079880,0.080612,0.031633,0.067222,0.081154,0.101381,0.018373,0.057014,0.043392,0.096588,0.020309,28423848
241501,0.194485, 0.106315, 0.141829, 0.002000,0.065882,0.078330,0.087789,0.026908,0.105181,0.087719,0.120047,0.013845,0.195887,0.044467,0.169037,0.039552,28466143
242001,0.144254, 0.098433, 0.002000, 0.002000,0.079799,0.079368,0.074519,0.020364,0.145003,0.085500,0.076805,0.011589,0.153815,0.075538,0.055901,0.002000,28445408
242501,0.126362, 0.028985, 0.166788, 0.135024,0.050229,0.075381,0.067583,0.025680,0.061249,0.083212,0.053951,0.010541,0.062606,0.044338,0.077347,0.046341,28481343
243001,0.002000, 0.160958, 0.002000, 0.006407,0.081835,0.068577,0.066100,0.022154,0.109769,0.107596,0.083312,0.014343,0.050736,0.147315,0.035575,0.003469,28444666
243501,0.002000, 0.002000, 0.002000, 0.002000,0.094750,0.047352,0.060048,0.022354,0.103560,0.058296,0.057844,0.014424,0.065007,0.049581,0.002000,0.002000,28422030
244001,0.002000, 0.077001, 0.050259, 0.073825,0.089694,0.048282,0.061962,0.030485,0.091125,0.052360,0.050713,0.015851,0.014517,0.062924,0.022912,0.080843,28412553
244501,0.083245, 0.110762, 0.117084, 0.002000,0.076473,0.085899,0.073070,0.029721,0.104691,0.104285,0.093806,0.018088,0.055274,0.070943,0.103807,0.004553,28428775
245001,0.274298, 0.069417, 0.057600, 0.002000,0.081818,0.061365,0.062632,0.026600,0.077285,0.066244,0.059077,0.015134,0.119806,0.118191,0.020533,0.002000,28469025
245501,0.151307, 0.041028, 0.002000, 0.001030,0.056200,0.072471,0.056863,0.026463,0.097104,0.066006,0.045157,0.012420,0.149086,0.044853,0.062047,0.001677,28394928
246001,0.166037, 0.004472, 0.055336, 0.002000,0.078223,0.071510,0.053588,0.023275,0.071231,0.088190,0.052397,0.012852,0.127564,0.013578,0.027717,0.009305,28365971
246501,0.003616, 0.208470, 0.028467, 0.002000,0.064366,0.080712,0.057763,0.005380,0.063632,0.098464,0.074779,0.003754,0.091671,0.140055,0.037439,0.002000,28454949
247001,0.002000, 0.320718, 0.002000, 0.002000,0.055056,0.076328,0.072255,0.020040,0.058395,0.076635,0.075567,0.010628,0.037083,0.108239,0.069185,0.002000,28428319
247501,0.021751, 0.002000, 0.002000, 0.002000,0.088749,0.051024,0.068262,0.022369,0.108595,0.049084,0.074698,0.011617,0.023542,0.075927,0.092766,0.034633,28423586
248001,0.118480, 0.100373, 0.088501, 0.002000,0.079405,0.048127,0.075904,0.019271,0.084597,0.063115,0.095892,0.011733,0.123298,0.118940,0.121563,0.011491,28446423
248501,0.002000, 0.129280, 0.002000, 0.002000,0.070677,0.062492,0.064757,0.021745,0.078417,0.095038,0.070801,0.011196,0.076003,0.134747,0.048274,0.003490,28488811
249001,0.002000, 0.002000, 0.176327, 0.002000,0.064532,0.075159,0.077981,0.026193,0.062459,0.049516,0.118655,0.014450,0.025725,0.016890,0.132770,0.008399,28469375
249501,0.134569, 0.112365, 0.002000, 0.002000,0.076636,0.060434,0.097092,0.020181,0.077927,0.066204,0.089192,0.010463,0.052304,0.093312,0.016025,0.012001,28412267
250001,0.105410, 0.002000, 0.025657, 0.028407,0.080952,0.070871,0.050030,0.020776,0.084843,0.079666,0.047842,0.011732,0.097052,0.048365,0.018203,0.039712,28485842
250501,0.002000, 0.244262, 0.055986, 0.002000,0.066312,0.074131,0.047416,0.026007,0.055768,0.070243,0.046265,0.016331,0.049630,0.107665,0.052316,0.034539,28473167
251001,0.002000, 0.094975, 0.002000, 0.002000,0.075711,0.065637,0.047299,0.025777,0.106274,0.099158,0.052065,0.013386,0.008447,0.102707,0.040054,0.002000,28383965
251501,0.002000, 0.002000, 0.060860, 0.002000,0.058569,0.079762,0.073070,0.024361,0.047346,0.100644,0.076728,0.013456,0.026008,0.087366,0.039747,0.025701,28482047
252001,0.091759, 0.205524, 0.002000, 0.002000,0.093804,0.084463,0.079856,0.026196,0.143140,0.084312,0.115745,0.019608,0.164155,0.100334,0.109579,0.002293,28444427
252501,0.152872, 0.065847, 0.188341, 0.002000,0.066905,0.052288,0.069859,0.023392,0.068090,0.055856,0.087129,0.011257,0.076449,0.083832,0.103568,0.039281,28429183
253001,0.151099, 0.002000, 0.002000, 0.002000,0.061468,0.058683,0.051474,0.026509,0.093896,0.047465,0.058317,0.014294,0.112465,0.057035,0.029869,0.034101,28491257
253501,0.222888, 0.066161, 0.002000, 0.002000,0.073928,0.063637,0.057707,0.010306,0.109428,0.062323,0.058545,0.007192,0.084807,0.101651,0.016488,0.008152,28420381
254001,0.088133, 0.193010, 0.026437, 0.038119,0.056905,0.069512,0.075622,0.018700,0.058100,0.097848,0.109625,0.010854,0.113905,0.120946,0.115785,0.018434,28470254
254501,0.029098, 0.002000, 0.143842, 0.044879,0.083388,0.068094,0.060780,0.029513,0.088992,0.064992,0.049516,0.019459,0.085271,0.002015,0.066549,0.018800,28412508
255001,0.260709, 0.016150, 0.002000, 0.008380,0.083746,0.056724,0.074278,0.032103,0.109818,0.066560,0.063727,0.024866,0.167065,0.109480,0.029247,0.006230,28370657
255501,0.029300, 0.037781, 0.090873, 0.035277,0.077611,0.051263,0.071576,0.012712,0.068569,0.063742,0.075437,0.006476,0.035519,0.054832,0.086336,0.013092,28431950
256001,0.214514, 0.233247, 0.046062, 0.002000,0.084229,0.068643,0.055467,0.022207,0.120882,0.064292,0.088022,0.010110,0.120629,0.137508,0.033238,0.005336,28450755
256501,0.002000, 0.212488, 0.059832, 0.002000,0.092004,0.066513,0.064772,0.033169,0.086427,0.071970,0.079168,0.014978,0.110653,0.142035,0.051927,0.003810,28517117
257001,0.082540, 0.287362, 0.111213, 0.033193,0.097150,0.073433,0.052095,0.032860,0.127561,0.065455,0.068773,0.017991,0.099005,0.106560,0.088002,0.019505,28494961
257501,0.009097, 0.042973, 0.164285, 0.024659,0.075216,0.058724,0.056394,0.023680,0.106501,0.073944,0.062660,0.012203,0.042583,0.110040,0.118332,0.009553,28544349
258001,0.185844, 0.031484, 0.127481, 0.002000,0.072060,0.047731,0.064495,0.022855,0.077332,0.049543,0.061490,0.012474,0.103883,0.021936,0.043827,0.021397,28460484
258501,0.269111, 0.260266, 0.066318, 0.002000,0.097894,0.084266,0.057622,0.015981,0.118417,0.091145,0.099030,0.008916,0.164062,0.168541,0.056732,0.002095,28468411
259001,0.002000, 0.059435, 0.027388, 0.002000,0.085750,0.074355,0.068218,0.029531,0.098043,0.083149,0.089884,0.017167,0.045341,0.061956,0.072684,0.023870,28403886
259501,0.078740, 0.058190, 0.002000, 0.059969,0.061276,0.082466,0.073754,0.015980,0.071997,0.113583,0.080026,0.010453,0.036872,0.069952,0.071196,0.031929,28437668
260001,0.193208, 0.046408, 0.002000, 0.084676,0.068995,0.067363,0.072951,0.017561,0.101036,0.075105,0.060823,0.011051,0.196775,0.058899,0.058778,0.033332,28440694
260501,0.002000, 0.032735, 0.017139, 0.002000,0.071469,0.092338,0.097516,0.022633,0.068161,0.097758,0.075454,0.010587,0.052985,0.016990,0.073886,0.002000,28470956
261001,0.100471, 0.014416, 0.010396, 0.002000,0.067536,0.092766,0.044303,0.027998,0.119708,0.081250,0.048867,0.013580,0.080263,0.067471,0.033170,0.002000,28462652
261501,0.002000, 0.002000, 0.140100, 0.002000,0.097864,0.085640,0.084876,0.023079,0.129136,0.096227,0.136332,0.013707,0.055950,0.011835,0.162680,0.022429,28448330
262001,0.050910, 0.100620, 0.002000, 0.002000,0.067402,0.042873,0.063308,0.023212,0.080680,0.055668,0.063188,0.014685,0.099501,0.107166,0.002000,0.018161,28491671
262501,0.083608, 0.009152, 0.114830, 0.002000,0.047312,0.056431,0.057264,0.019816,0.054595,0.044631,0.083891,0.009510,0.112404,0.079564,0.105025,0.002000,28399088
263001,0.002000, 0.083139, 0.100172, 0.002000,0.086203,0.060282,0.063217,0.032393,0.070943,0.061492,0.090772,0.016101,0.070283,0.031922,0.073366,0.012035,28374715
263501,0.143107, 0.083046, 0.026396, 0.002000,0.091758,0.069172,0.073995,0.018256,0.146126,0.074723,0.069361,0.009656,0.149503,0.084056,0.024872,0.002000,28382586
264001,0.075477, 0.004222, 0.009152, 0.002000,0.069606,0.063784,0.068638,0.021651,0.096484,0.064206,0.060729,0.011356,0.051995,0.063845,0.025368,0.002857,28458289
264501,0.087255, 0.002000, 0.097383, 0.020969,0.098595,0.055897,0.071471,0.015323,0.110308,0.062955,0.063133,0.008748,0.116622,0.066247,0.080662,0.032984,28373904
265001,0.007545, 0.002000, 0.024737, 0.002000,0.069442,0.083903,0.071158,0.031380,0.089404,0.082594,0.097808,0.015566,0.082690,0.027828,0.042794,0.002000,28419232
265501,0.127276, 0.049497, 0.067713, 0.002000,0.093292,0.054577,0.062629,0.027078,0.124281,0.060308,0.073055,0.016518,0.082814,0.073853,0.089133,0.020644,28398439
266001,0.123933, 0.002000, 0.182097, 0.071648,0.075427,0.053350,0.069208,0.022542,0.068250,0.052775,0.103004,0.014177,0.092199,0.051505,0.118285,0.025432,28445700
266501,0.122332, 0.002000, 0.155857, 0.002000,0.084052,0.063239,0.066452,0.025541,0.125188,0.071901,0.079310,0.015686,0.114040,0.119226,0.090232,0.002000,28395061
267001,0.038652, 0.155187, 0.068430, 0.006304,0.082396,0.069396,0.062355,0.023238,0.087773,0.083764,0.090028,0.013758,0.055741,0.086494,0.032112,0.016346,28469213
267501,0.028927, 0.132033, 0.025183, 0.002000,0.048925,0.053683,0.087735,0.027389,0.061336,0.057991,0.087737,0.017017,0.049872,0.069857,0.070976,0.005894,28372404
268001,0.310566, 0.166546, 0.056750, 0.002000,0.112312,0.077316,0.087228,0.027893,0.193219,0.088464,0.082752,0.016185,0.295691,0.121851,0.086031,0.037532,28449224
268501,0.002000, 0.058524, 0.088580, 0.002000,0.092208,0.054845,0.056741,0.022494,0.082899,0.068800,0.054836,0.012159,0.033779,0.098341,0.030860,0.037322,28545183
269001,0.285184, 0.028816, 0.112646, 0.002000,0.081887,0.080262,0.050705,0.015924,0.108935,0.105090,0.056256,0.006642,0.192914,0.106074,0.064022,0.002000,28549876
269501,0.151745, 0.111907, 0.002000, 0.002000,0.071381,0.077798,0.098280,0.023929,0.099257,0.062318,0.102386,0.016577,0.084683,0.084806,0.022150,0.002000,28456175
270001,0.056764, 0.106545, 0.029816, 0.094325,0.067834,0.048613,0.070125,0.030244,0.079680,0.042064,0.062562,0.016005,0.075399,0.058491,0.144673,0.032775,28379412
270501,0.002000, 0.118071, 0.166460, 0.146981,0.076356,0.063746,0.051824,0.032805,0.107190,0.059369,0.059390,0.016351,0.074886,0.106325,0.071790,0.053583,28455563
271001,0.016950, 0.132671, 0.067369, 0.029243,0.066890,0.068717,0.078386,0.018316,0.063083,0.101150,0.082035,0.010349,0.006983,0.101698,0.026359,0.011081,28474793
