Generation, BPA-R, BPA-S, BPA-T, BPA-P, WPA-R, WPA-S, WPA-T, WPA-P, AA-R, AA-S, AA-T, AA-P
59700,0.125869, 0.090795, 0.005341, 0.003165,0.844487, 0.985118, 0.730989, 0.562506,0.345978,0.247907,0.155558,0.149086
59800,0.071773, 0.026077, 0.001264, 0.019930,0.554430, 0.975117, 0.964578, 0.428613,0.328126,0.237653,0.163412,0.125299
59900,0.237181, 0.390901, 0.005589, 0.004132,0.989744, 0.849864, 0.592122, 0.980539,0.377667,0.234424,0.152930,0.144242
60000,0.390679, 0.131497, 0.002886, 0.007380,0.850629, 0.975197, 0.400277, 0.349813,0.332847,0.267889,0.163027,0.148153
60100,0.048948, 0.147460, 0.019644, 0.003807,0.937420, 0.995378, 0.791603, 0.651326,0.348507,0.256166,0.170523,0.145369
60200,0.188224, 0.088466, 0.012930, 0.006452,0.489276, 0.991153, 0.746533, 0.717248,0.353045,0.252870,0.150949,0.138778
60300,0.079827, 0.089783, 0.002459, 0.021400,0.894588, 0.980323, 0.232981, 0.786709,0.339379,0.263052,0.167691,0.155143
60400,0.506873, 0.218917, 0.011268, 0.002237,0.918195, 0.944771, 0.193948, 0.708800,0.334947,0.257792,0.162541,0.155980
60500,0.156352, 0.010667, 0.011273, 0.007804,0.904101, 0.944765, 0.571693, 0.516235,0.344810,0.240589,0.165205,0.150753
60600,0.203798, 0.091615, 0.014232, 0.014242,0.426642, 0.921364, 0.906725, 0.884175,0.320988,0.248550,0.160685,0.172413
60700,0.125869, 0.090795, 0.005341, 0.003165,0.101159, 0.973177, 0.706846, 0.687631,0.349120,0.231133,0.146804,0.181654
60800,0.512942, 0.030496, 0.005984, 0.002670,0.224073, 0.948646, 0.984834, 0.929662,0.318767,0.269075,0.149628,0.177020
60900,0.134794, 0.163669, 0.012984, 0.011283,0.812089, 0.989063, 0.158306, 0.727551,0.302437,0.235629,0.157053,0.152019
61000,0.125869, 0.090795, 0.005341, 0.003165,0.808665, 0.894508, 0.615202, 0.872669,0.338517,0.254250,0.143371,0.167081
61100,0.126601, 0.300153, 0.017879, 0.003356,0.131156, 0.902315, 0.661315, 0.855175,0.336068,0.235872,0.200403,0.174075
61200,0.037844, 0.273332, 0.010412, 0.002353,0.929690, 0.994312, 0.240059, 0.558363,0.345946,0.241336,0.191313,0.156183
61300,0.005493, 0.112167, 0.008543, 0.022397,0.740581, 0.960662, 0.513780, 0.978394,0.338473,0.251955,0.114845,0.168641
61400,0.125869, 0.090795, 0.005341, 0.003165,0.337490, 0.999556, 0.978307, 0.390818,0.329894,0.252121,0.161909,0.138377
61500,0.019832, 0.177224, 0.016639, 0.004432,0.324880, 0.800065, 0.906598, 0.927137,0.336997,0.222949,0.173440,0.155608
61600,0.010959, 0.014209, 0.022859, 0.022060,0.462987, 0.987132, 0.239978, 0.908298,0.313318,0.225514,0.145883,0.133023
61700,0.137220, 0.055784, 0.008427, 0.006912,0.933770, 0.972338, 0.874701, 0.873441,0.338760,0.259056,0.171368,0.196961
61800,0.120460, 0.292072, 0.004533, 0.002608,0.570941, 0.829420, 0.848219, 0.932407,0.318163,0.242094,0.191517,0.144173
61900,0.125869, 0.090795, 0.005341, 0.003165,0.265271, 0.979514, 0.670061, 0.986327,0.330953,0.250311,0.160256,0.164542
62000,0.120460, 0.292072, 0.004533, 0.002608,0.767842, 0.996456, 0.262309, 0.623080,0.322740,0.238353,0.145850,0.155109
62100,0.051145, 0.048319, 0.009829, 0.009885,0.682021, 0.858225, 0.832543, 0.803153,0.345240,0.233559,0.166248,0.159612
62200,0.396597, 0.057543, 0.004925, 0.013169,0.977994, 0.775486, 0.857224, 0.977594,0.327518,0.257769,0.183873,0.161747
62300,0.019832, 0.177224, 0.016639, 0.004432,0.820495, 0.984060, 0.307673, 0.190028,0.306319,0.278997,0.154868,0.149602
62400,0.326614, 0.194088, 0.010682, 0.003082,0.704180, 0.867836, 0.804918, 0.455410,0.330359,0.229305,0.167056,0.181366
62500,0.270918, 0.010617, 0.009046, 0.005826,0.785168, 0.827275, 0.957089, 0.751764,0.326288,0.275980,0.158137,0.166502
62600,0.326614, 0.194088, 0.010682, 0.003082,0.821328, 0.895730, 0.750409, 0.711042,0.344741,0.235789,0.180030,0.147038
62700,0.019832, 0.177224, 0.016639, 0.004432,0.856008, 0.938699, 0.979242, 0.934000,0.331984,0.231548,0.149187,0.144054
62800,0.405154, 0.052030, 0.012976, 0.003932,0.498468, 0.955576, 0.512869, 0.673877,0.330301,0.251842,0.166987,0.138237
62900,0.514961, 0.055454, 0.002330, 0.003829,0.949370, 0.980101, 0.002747, 0.958353,0.301414,0.255338,0.170361,0.161707
63000,0.396597, 0.057543, 0.004925, 0.013169,0.772415, 0.968568, 0.596208, 0.307817,0.294251,0.234650,0.151585,0.170715
63100,0.396597, 0.057543, 0.004925, 0.013169,0.716518, 0.984545, 0.664829, 0.536393,0.318929,0.252674,0.173364,0.157255
63200,0.188224, 0.088466, 0.012930, 0.006452,0.864588, 0.991153, 0.894387, 0.995371,0.324358,0.255961,0.169184,0.183331
63300,0.466128, 0.039907, 0.020117, 0.002954,0.648614, 0.762849, 0.695025, 0.916773,0.347328,0.230725,0.163277,0.133681
63400,0.376048, 0.288566, 0.007801, 0.005288,0.731212, 0.961946, 0.793114, 0.759602,0.318987,0.242631,0.153713,0.169800
63500,0.487157, 0.151462, 0.012182, 0.002854,0.942550, 0.891695, 0.765704, 0.871768,0.344145,0.250731,0.160353,0.164258
63600,0.487157, 0.151462, 0.012182, 0.002854,0.979700, 0.902276, 0.407713, 0.585951,0.321121,0.218566,0.144352,0.161440
63700,0.071773, 0.026077, 0.001264, 0.019930,0.091975, 0.997665, 0.657246, 0.627222,0.330210,0.250241,0.146746,0.139483
63800,0.125869, 0.090795, 0.005341, 0.003165,0.744267, 0.990123, 0.351931, 0.759881,0.325162,0.233338,0.150773,0.180368
63900,0.328774, 0.160668, 0.005519, 0.001404,0.685209, 0.923271, 0.665004, 0.699263,0.327366,0.242266,0.178113,0.128524
64000,0.091475, 0.054115, 0.008195, 0.008328,0.555752, 0.992849, 0.714009, 0.889632,0.333337,0.261471,0.153803,0.168050
64100,0.051145, 0.048319, 0.009829, 0.009885,0.962384, 0.993352, 0.143693, 0.477857,0.343514,0.231201,0.173634,0.129495
64200,0.331428, 0.069618, 0.009964, 0.005594,0.330044, 0.946550, 0.775085, 0.976802,0.283190,0.256506,0.171774,0.161493
64300,0.525373, 0.043327, 0.013067, 0.008068,0.415821, 0.968707, 0.635567, 0.344072,0.306896,0.256176,0.162961,0.138193
64400,0.512942, 0.030496, 0.005984, 0.002670,0.899039, 0.957902, 0.595423, 0.482015,0.298252,0.240841,0.159367,0.131391
64500,0.270918, 0.010617, 0.009046, 0.005826,0.635807, 0.985773, 0.183384, 0.848392,0.313273,0.254099,0.160548,0.147561
64600,0.606134, 0.069265, 0.004837, 0.005103,0.182019, 0.927453, 0.410490, 0.772943,0.271176,0.215480,0.175657,0.129843
64700,0.405154, 0.052030, 0.012976, 0.003932,0.430116, 0.957827, 0.406087, 0.992980,0.321670,0.231657,0.150853,0.146922
64800,0.434020, 0.013636, 0.016675, 0.002513,0.676099, 0.971102, 0.210281, 0.512132,0.322202,0.235160,0.138875,0.180060
64900,0.019832, 0.177224, 0.016639, 0.004432,0.936906, 0.864120, 0.453609, 0.780399,0.340194,0.241470,0.172109,0.152546
65000,0.147240, 0.161349, 0.028130, 0.009851,0.880372, 0.882837, 0.460543, 0.889586,0.352701,0.270355,0.146005,0.151255
65100,0.512942, 0.030496, 0.005984, 0.002670,0.927303, 0.923098, 0.195421, 0.890086,0.317383,0.216780,0.151961,0.188942
65200,0.125869, 0.090795, 0.005341, 0.003165,0.787035, 0.830573, 0.772823, 0.838535,0.318275,0.271099,0.142301,0.162309
65300,0.019832, 0.177224, 0.016639, 0.004432,0.955579, 0.790511, 0.772438, 0.986845,0.293101,0.247843,0.159848,0.183100
65400,0.514961, 0.055454, 0.002330, 0.003829,0.796785, 0.992399, 0.451554, 0.282775,0.306468,0.249781,0.169640,0.153288
65500,0.091475, 0.054115, 0.008195, 0.008328,0.970109, 0.968638, 0.767749, 0.377880,0.339702,0.254937,0.165564,0.145546
65600,0.176916, 0.091598, 0.021148, 0.005007,0.736022, 0.975848, 0.504613, 0.685484,0.340548,0.232114,0.178125,0.154389
65700,0.048948, 0.147460, 0.019644, 0.003807,0.794393, 0.945971, 0.699806, 0.877850,0.301572,0.260950,0.157491,0.176227
65800,0.061833, 0.058455, 0.010339, 0.015418,0.566087, 0.952619, 0.946534, 0.898844,0.337557,0.280687,0.147719,0.153031
65900,0.129252, 0.053230, 0.001959, 0.015250,0.788633, 0.966583, 0.135572, 0.898082,0.345523,0.264416,0.164486,0.156283
66000,0.343241, 0.025736, 0.005095, 0.005401,0.227980, 0.925196, 0.519520, 0.971538,0.323384,0.238893,0.154554,0.140899
66100,0.463385, 0.112926, 0.002674, 0.018513,0.216391, 0.945424, 0.555684, 0.929720,0.309927,0.241324,0.157973,0.138281
66200,0.326614, 0.194088, 0.010682, 0.003082,0.946957, 0.996582, 0.905913, 0.504863,0.292910,0.244383,0.179552,0.143686
66300,0.089531, 0.080711, 0.007889, 0.008640,0.806128, 0.971004, 0.634140, 0.506795,0.304857,0.229434,0.143673,0.170821
66400,0.328774, 0.160668, 0.005519, 0.001404,0.954560, 0.902467, 0.970916, 0.855766,0.319360,0.267068,0.159416,0.193600
66500,0.328774, 0.160668, 0.005519, 0.001404,0.513236, 0.981593, 0.614423, 0.366982,0.276926,0.278832,0.164394,0.161568
66600,0.294538, 0.090928, 0.009206, 0.002830,0.129946, 0.995238, 0.912575, 0.506209,0.304439,0.251623,0.176647,0.150648
66700,0.129252, 0.053230, 0.001959, 0.015250,0.285348, 0.951977, 0.471665, 0.778743,0.298719,0.239702,0.145190,0.180978
66800,0.270918, 0.010617, 0.009046, 0.005826,0.925109, 0.938709, 0.362233, 0.708145,0.303263,0.224572,0.153102,0.155567
66900,0.512942, 0.030496, 0.005984, 0.002670,0.652500, 0.960506, 0.435226, 0.651706,0.274847,0.228522,0.150915,0.151979
67000,0.514961, 0.055454, 0.002330, 0.003829,0.723880, 0.965926, 0.961137, 0.464275,0.320127,0.243029,0.157272,0.134863
67100,0.331428, 0.069618, 0.009964, 0.005594,0.301102, 0.991269, 0.182128, 0.973587,0.333283,0.260500,0.168261,0.149426
67200,0.091475, 0.054115, 0.008195, 0.008328,0.628009, 0.901694, 0.510405, 0.972920,0.312370,0.246891,0.167643,0.188105
67300,0.051145, 0.048319, 0.009829, 0.009885,0.244198, 0.874558, 0.663982, 0.758816,0.312624,0.238465,0.149293,0.167856
67400,0.343241, 0.025736, 0.005095, 0.005401,0.178648, 0.966147, 0.391040, 0.829984,0.308717,0.256242,0.162536,0.163958
67500,0.056419, 0.440288, 0.004038, 0.001804,0.804792, 0.999919, 0.986302, 0.575667,0.345376,0.258843,0.209127,0.167373
67600,0.512942, 0.030496, 0.005984, 0.002670,0.336917, 0.998070, 0.900735, 0.823233,0.312102,0.247675,0.153283,0.160527
67700,0.347707, 0.022056, 0.038626, 0.004001,0.532154, 0.855669, 0.931153, 0.738741,0.336362,0.250338,0.179955,0.144792
67800,0.125869, 0.090795, 0.005341, 0.003165,0.315103, 0.980752, 0.311480, 0.984452,0.320194,0.235241,0.165358,0.183832
67900,0.514961, 0.055454, 0.002330, 0.003829,0.194457, 0.917706, 0.697491, 0.649276,0.310686,0.251752,0.182199,0.140242
68000,0.091475, 0.054115, 0.008195, 0.008328,0.768266, 0.990277, 0.721990, 0.415487,0.338873,0.267647,0.175291,0.149642
68100,0.112450, 0.130150, 0.046232, 0.002150,0.558873, 0.893735, 0.540667, 0.432443,0.328486,0.236779,0.172644,0.147633
68200,0.112310, 0.018478, 0.010580, 0.019507,0.369815, 0.992497, 0.926317, 0.773056,0.323470,0.252215,0.153096,0.139579
68300,0.294538, 0.090928, 0.009206, 0.002830,0.355311, 0.982337, 0.130684, 0.985369,0.317457,0.238757,0.161996,0.153411
68400,0.125869, 0.090795, 0.005341, 0.003165,0.932725, 0.968206, 0.496437, 0.951464,0.323975,0.247604,0.161278,0.159984
68500,0.010959, 0.014209, 0.022859, 0.022060,0.260612, 0.997712, 0.825133, 0.344588,0.312539,0.255378,0.161052,0.160981
68600,0.089531, 0.080711, 0.007889, 0.008640,0.114157, 0.989356, 0.942577, 0.945138,0.321616,0.256725,0.160479,0.147768
68700,0.043587, 0.032678, 0.036541, 0.011767,0.674117, 0.917409, 0.757089, 0.991540,0.318952,0.260234,0.159372,0.158346
68800,0.011065, 0.287925, 0.013943, 0.004799,0.946171, 0.993252, 0.421926, 0.502967,0.378845,0.245238,0.166835,0.154431
68900,0.125869, 0.090795, 0.005341, 0.003165,0.894226, 0.960472, 0.319215, 0.410202,0.331853,0.223586,0.168905,0.155273
69000,0.019832, 0.177224, 0.016639, 0.004432,0.906834, 0.854466, 0.999434, 0.737543,0.358626,0.240249,0.146336,0.143712
69100,0.396597, 0.057543, 0.004925, 0.013169,0.751639, 0.980768, 0.503572, 0.753869,0.349378,0.255917,0.149062,0.183967
69200,0.126601, 0.300153, 0.017879, 0.003356,0.808779, 0.983343, 0.393199, 0.759763,0.320615,0.263854,0.161149,0.168154
69300,0.188224, 0.088466, 0.012930, 0.006452,0.319225, 0.927555, 0.278784, 0.688330,0.313205,0.217849,0.180872,0.154177
69400,0.176916, 0.091598, 0.021148, 0.005007,0.483340, 0.795997, 0.897507, 0.785696,0.322735,0.217822,0.143425,0.172815
69500,0.156352, 0.010667, 0.011273, 0.007804,0.483943, 0.943448, 0.879184, 0.525011,0.352825,0.250409,0.167508,0.175021
69600,0.396597, 0.057543, 0.004925, 0.013169,0.297219, 0.968564, 0.520350, 0.672727,0.315081,0.207735,0.149145,0.165167
69700,0.270918, 0.010617, 0.009046, 0.005826,0.959506, 0.939421, 0.377216, 0.755295,0.344255,0.255118,0.145202,0.178358
69800,0.254330, 0.036798, 0.027489, 0.002224,0.494435, 0.954133, 0.195716, 0.662389,0.352110,0.234290,0.170738,0.163093
69900,0.203798, 0.091615, 0.014232, 0.014242,0.089716, 0.912720, 0.536380, 0.961600,0.325702,0.248099,0.162225,0.155373
70000,0.112450, 0.130150, 0.046232, 0.002150,0.883896, 0.884349, 0.352246, 0.762304,0.337879,0.240066,0.157040,0.158681
70100,0.343241, 0.025736, 0.005095, 0.005401,0.886134, 0.948729, 0.643122, 0.866903,0.316265,0.240832,0.172382,0.178600
70200,0.188224, 0.088466, 0.012930, 0.006452,0.989193, 0.828281, 0.348363, 0.973527,0.316982,0.230818,0.144572,0.166995
70300,0.270918, 0.010617, 0.009046, 0.005826,0.138575, 0.973874, 0.656086, 0.603768,0.312024,0.254858,0.185850,0.138890
70400,0.125869, 0.090795, 0.005341, 0.003165,0.960732, 0.960373, 0.141986, 0.809392,0.351781,0.233601,0.159955,0.160948
70500,0.512942, 0.030496, 0.005984, 0.002670,0.177219, 0.959664, 0.860501, 0.568694,0.343561,0.233584,0.172104,0.125920
70600,0.010547, 0.013474, 0.012402, 0.022916,0.951644, 0.844744, 0.352521, 0.616157,0.324063,0.238835,0.181982,0.156400
70700,0.125869, 0.090795, 0.005341, 0.003165,0.551299, 0.988001, 0.513188, 0.837179,0.314111,0.253677,0.165253,0.158602
70800,0.147240, 0.161349, 0.028130, 0.009851,0.975805, 0.933248, 0.133684, 0.455516,0.354433,0.247987,0.135135,0.133509
70900,0.203798, 0.091615, 0.014232, 0.014242,0.936232, 0.947449, 0.592248, 0.704865,0.311911,0.235625,0.175350,0.145963
71000,0.302055, 0.072426, 0.001159, 0.020108,0.602095, 0.774639, 0.968881, 0.963062,0.336107,0.230630,0.160155,0.174991
71100,0.120460, 0.292072, 0.004533, 0.002608,0.804626, 0.926473, 0.774029, 0.866550,0.325780,0.237767,0.169388,0.173239
71200,0.071773, 0.026077, 0.001264, 0.019930,0.554451, 0.998170, 0.935379, 0.726476,0.334249,0.257088,0.150363,0.154352
71300,0.606134, 0.069265, 0.004837, 0.005103,0.961796, 0.929440, 0.731513, 0.540182,0.313249,0.229375,0.181381,0.099874
71400,0.514961, 0.055454, 0.002330, 0.003829,0.824418, 0.993500, 0.084969, 0.986007,0.336493,0.244897,0.128617,0.144328
71500,0.328774, 0.160668, 0.005519, 0.001404,0.699615, 0.686386, 0.715678, 0.930947,0.315412,0.219728,0.130806,0.142205
71600,0.270918, 0.010617, 0.009046, 0.005826,0.896755, 0.985316, 0.641378, 0.210951,0.327412,0.239519,0.176368,0.140632
71700,0.262778, 0.008951, 0.034171, 0.006372,0.827584, 0.972555, 0.907537, 0.857906,0.313395,0.239783,0.133254,0.158269
71800,0.181885, 0.314361, 0.005433, 0.006865,0.931564, 0.881754, 0.998244, 0.668634,0.348541,0.238948,0.185743,0.164331
71900,0.132855, 0.064759, 0.009366, 0.006257,0.625559, 0.867519, 0.676666, 0.446920,0.335699,0.214401,0.163718,0.150420
72000,0.513284, 0.026549, 0.035914, 0.012204,0.820190, 0.940508, 0.217862, 0.882469,0.329804,0.235164,0.180438,0.152202
72100,0.132855, 0.064759, 0.009366, 0.006257,0.684974, 0.996206, 0.558270, 0.856895,0.284454,0.236399,0.158250,0.193350
72200,0.390679, 0.131497, 0.002886, 0.007380,0.902044, 0.943939, 0.961400, 0.307707,0.329587,0.247658,0.180636,0.149474
72300,0.125869, 0.090795, 0.005341, 0.003165,0.339812, 0.926894, 0.585548, 0.837519,0.311348,0.233377,0.161503,0.130402
72400,0.091475, 0.054115, 0.008195, 0.008328,0.882869, 0.943809, 0.084082, 0.681705,0.333542,0.238429,0.152496,0.147205
72500,0.126601, 0.300153, 0.017879, 0.003356,0.930104, 0.747287, 0.683616, 0.953601,0.331921,0.238243,0.154366,0.160735
72600,0.328774, 0.160668, 0.005519, 0.001404,0.856890, 0.977384, 0.933723, 0.951280,0.283660,0.254263,0.171428,0.160968
72700,0.203798, 0.091615, 0.014232, 0.014242,0.368146, 0.938429, 0.801824, 0.661831,0.323530,0.272224,0.163816,0.145448
72800,0.606134, 0.069265, 0.004837, 0.005103,0.125280, 0.911371, 0.928188, 0.749662,0.342689,0.242981,0.159507,0.129407
72900,0.089531, 0.080711, 0.007889, 0.008640,0.902424, 0.785208, 0.736629, 0.801685,0.326325,0.257474,0.157880,0.139272
73000,0.278157, 0.245863, 0.009997, 0.002664,0.310820, 0.985837, 0.691806, 0.531763,0.344736,0.227339,0.155561,0.139359
73100,0.514961, 0.055454, 0.002330, 0.003829,0.485366, 0.905814, 0.127241, 0.899795,0.329655,0.214871,0.139777,0.170748
73200,0.125869, 0.090795, 0.005341, 0.003165,0.568984, 0.996297, 0.625535, 0.565527,0.362145,0.244453,0.120255,0.164650
73300,0.019832, 0.177224, 0.016639, 0.004432,0.379699, 0.995943, 0.617595, 0.558110,0.354779,0.271851,0.167725,0.154410
73400,0.051145, 0.048319, 0.009829, 0.009885,0.781068, 0.973681, 0.713732, 0.530231,0.314748,0.233046,0.155901,0.152407
73500,0.056419, 0.440288, 0.004038, 0.001804,0.668310, 0.964520, 0.516433, 0.740996,0.356664,0.241566,0.164538,0.152669
73600,0.120460, 0.292072, 0.004533, 0.002608,0.766940, 0.958744, 0.087965, 0.665423,0.362784,0.268291,0.159242,0.116047
73700,0.091475, 0.054115, 0.008195, 0.008328,0.832024, 0.926491, 0.094036, 0.913149,0.334493,0.255362,0.171648,0.163314
73800,0.120460, 0.292072, 0.004533, 0.002608,0.563829, 0.910395, 0.816616, 0.890946,0.316711,0.243290,0.164711,0.147700
73900,0.278157, 0.245863, 0.009997, 0.002664,0.622632, 0.984253, 0.620042, 0.309381,0.364644,0.247701,0.145666,0.155761
74000,0.019832, 0.177224, 0.016639, 0.004432,0.581895, 0.936915, 0.914807, 0.603216,0.346554,0.233149,0.160652,0.155634
74100,0.405154, 0.052030, 0.012976, 0.003932,0.952111, 0.727190, 0.895910, 0.977924,0.313504,0.257858,0.174751,0.167539
74200,0.051145, 0.048319, 0.009829, 0.009885,0.872586, 0.981614, 0.867811, 0.848871,0.358274,0.256629,0.164502,0.170708
74300,0.091475, 0.054115, 0.008195, 0.008328,0.291136, 0.864685, 0.563484, 0.689137,0.309774,0.245555,0.174349,0.148673
74400,0.514961, 0.055454, 0.002330, 0.003829,0.890029, 0.903179, 0.682640, 0.504472,0.302395,0.240224,0.167286,0.163831
74500,0.156352, 0.010667, 0.011273, 0.007804,0.180279, 0.959350, 0.377474, 0.838495,0.304206,0.271705,0.167175,0.141761
74600,0.514961, 0.055454, 0.002330, 0.003829,0.499155, 0.961366, 0.984148, 0.702933,0.309979,0.253259,0.171280,0.150294
74700,0.270918, 0.010617, 0.009046, 0.005826,0.682459, 0.958064, 0.787585, 0.493389,0.286661,0.257281,0.177521,0.144284
74800,0.037679, 0.260044, 0.002209, 0.014628,0.806675, 0.944467, 0.511109, 0.971048,0.308227,0.263890,0.160921,0.171910
74900,0.037844, 0.273332, 0.010412, 0.002353,0.551809, 0.958526, 0.870281, 0.737215,0.323258,0.282678,0.158655,0.152809
75000,0.051145, 0.048319, 0.009829, 0.009885,0.829034, 0.921552, 0.751380, 0.694363,0.304921,0.230551,0.188699,0.175843
75100,0.176916, 0.091598, 0.021148, 0.005007,0.345874, 0.956505, 0.915541, 0.765026,0.297887,0.264668,0.158375,0.173089
75200,0.057403, 0.123718, 0.029800, 0.007652,0.274521, 0.991337, 0.555176, 0.673832,0.330485,0.250861,0.173215,0.150677
75300,0.037679, 0.260044, 0.002209, 0.014628,0.761560, 0.882094, 0.948259, 0.565793,0.285543,0.241468,0.166990,0.158382
75400,0.137220, 0.055784, 0.008427, 0.006912,0.587541, 0.913582, 0.662359, 0.835503,0.324811,0.277103,0.155010,0.151814
75500,0.343241, 0.025736, 0.005095, 0.005401,0.268133, 0.976247, 0.363186, 0.833033,0.321854,0.249698,0.190193,0.127632
75600,0.278157, 0.245863, 0.009997, 0.002664,0.142952, 0.981616, 0.176713, 0.882226,0.301163,0.200411,0.155071,0.150929
75700,0.137220, 0.055784, 0.008427, 0.006912,0.507758, 0.918868, 0.587472, 0.455971,0.344446,0.263739,0.147624,0.146959
75800,0.514961, 0.055454, 0.002330, 0.003829,0.559581, 0.915951, 0.827058, 0.807402,0.312586,0.244345,0.162224,0.139939
75900,0.270918, 0.010617, 0.009046, 0.005826,0.940481, 0.988293, 0.944672, 0.845440,0.302806,0.252614,0.163509,0.150828
76000,0.278157, 0.245863, 0.009997, 0.002664,0.973144, 0.924804, 0.460695, 0.939384,0.317270,0.249143,0.154823,0.155646
76100,0.331428, 0.069618, 0.009964, 0.005594,0.734670, 0.975014, 0.551671, 0.460678,0.326963,0.265225,0.178658,0.135416
76200,0.056419, 0.440288, 0.004038, 0.001804,0.669057, 0.937907, 0.922870, 0.917653,0.318371,0.258256,0.156626,0.170700
76300,0.390679, 0.131497, 0.002886, 0.007380,0.937320, 0.994484, 0.433696, 0.439415,0.354201,0.255357,0.155089,0.129916
76400,0.037844, 0.273332, 0.010412, 0.002353,0.864600, 0.945491, 0.943641, 0.774699,0.311348,0.233608,0.164422,0.155929
76500,0.158365, 0.165404, 0.015321, 0.008430,0.072106, 0.905132, 0.949336, 0.894249,0.334656,0.237136,0.181606,0.178563
76600,0.125869, 0.090795, 0.005341, 0.003165,0.715921, 0.919228, 0.717014, 0.763352,0.301918,0.233907,0.128085,0.153591
76700,0.343241, 0.025736, 0.005095, 0.005401,0.559576, 0.961210, 0.945778, 0.958163,0.316647,0.250908,0.135497,0.160700
76800,0.132855, 0.064759, 0.009366, 0.006257,0.965761, 0.947100, 0.645641, 0.961812,0.320161,0.227227,0.161884,0.182480
76900,0.270918, 0.010617, 0.009046, 0.005826,0.883316, 0.993656, 0.830746, 0.629372,0.324787,0.252458,0.158305,0.159358
77000,0.001060, 0.022144, 0.028252, 0.003687,0.754726, 0.830645, 0.483737, 0.404949,0.327358,0.240684,0.180081,0.132595
77100,0.158365, 0.165404, 0.015321, 0.008430,0.267816, 0.897417, 0.434040, 0.968460,0.312107,0.239534,0.162328,0.137452
77200,0.405154, 0.052030, 0.012976, 0.003932,0.683805, 0.901856, 0.286236, 0.483698,0.286689,0.238502,0.189239,0.132829
77300,0.443813, 0.186680, 0.002162, 0.008719,0.057747, 0.973984, 0.173319, 0.538109,0.329310,0.239330,0.166385,0.143398
77400,0.262778, 0.008951, 0.034171, 0.006372,0.887114, 0.848090, 0.294142, 0.688489,0.328199,0.213933,0.162794,0.164707
77500,0.125869, 0.090795, 0.005341, 0.003165,0.610796, 0.959144, 0.964029, 0.427709,0.316433,0.246218,0.162014,0.190531
77600,0.606134, 0.069265, 0.004837, 0.005103,0.576797, 0.894481, 0.430967, 0.922856,0.309253,0.238540,0.148320,0.143589
77700,0.617105, 0.021304, 0.013951, 0.004990,0.689779, 0.980048, 0.776832, 0.665430,0.356261,0.263255,0.181143,0.137991
77800,0.081580, 0.119677, 0.020797, 0.011880,0.124708, 0.976884, 0.992386, 0.590907,0.328285,0.252963,0.162516,0.146924
77900,0.176916, 0.091598, 0.021148, 0.005007,0.917323, 0.966596, 0.579934, 0.294098,0.325782,0.235768,0.146559,0.172092
78000,0.176916, 0.091598, 0.021148, 0.005007,0.760715, 0.941077, 0.267932, 0.159967,0.305049,0.240832,0.147330,0.141201
78100,0.606134, 0.069265, 0.004837, 0.005103,0.585488, 0.935781, 0.702860, 0.916285,0.358851,0.256009,0.162493,0.172293
78200,0.096529, 0.257624, 0.022081, 0.002298,0.762999, 0.982475, 0.779069, 0.738521,0.341741,0.237242,0.162643,0.148773
78300,0.328774, 0.160668, 0.005519, 0.001404,0.917793, 0.972057, 0.474184, 0.566094,0.338892,0.231725,0.167705,0.185993
78400,0.120460, 0.292072, 0.004533, 0.002608,0.679504, 0.984451, 0.842829, 0.635207,0.333399,0.220226,0.125875,0.158910
78500,0.390679, 0.131497, 0.002886, 0.007380,0.945268, 0.889528, 0.288592, 0.619524,0.324422,0.273465,0.159271,0.142973
78600,0.125869, 0.090795, 0.005341, 0.003165,0.626137, 0.972202, 0.093600, 0.774356,0.318250,0.290007,0.152801,0.149172
78700,0.089531, 0.080711, 0.007889, 0.008640,0.712048, 0.843814, 0.995474, 0.493716,0.317018,0.228950,0.161713,0.199370
78800,0.606134, 0.069265, 0.004837, 0.005103,0.025549, 0.899250, 0.560183, 0.441428,0.302557,0.241982,0.161459,0.145849
78900,0.001060, 0.022144, 0.028252, 0.003687,0.800476, 0.918412, 0.441513, 0.657585,0.303943,0.276381,0.156511,0.137221
79000,0.061833, 0.058455, 0.010339, 0.015418,0.778189, 0.940244, 0.388312, 0.708131,0.340160,0.230619,0.127858,0.155680
79100,0.125869, 0.090795, 0.005341, 0.003165,0.601004, 0.856703, 0.677590, 0.806372,0.353170,0.221045,0.165080,0.167542
79200,0.514961, 0.055454, 0.002330, 0.003829,0.994575, 0.884207, 0.913844, 0.583138,0.326375,0.261231,0.144089,0.175181
79300,0.125869, 0.090795, 0.005341, 0.003165,0.222918, 0.996102, 0.661257, 0.588864,0.293218,0.267724,0.136069,0.125939
79400,0.122853, 0.268844, 0.004179, 0.005561,0.679124, 0.903884, 0.350534, 0.428708,0.299304,0.233390,0.145689,0.151183
79500,0.294538, 0.090928, 0.009206, 0.002830,0.749179, 0.877874, 0.527722, 0.868912,0.302729,0.261559,0.156882,0.150186
79600,0.051145, 0.048319, 0.009829, 0.009885,0.826945, 0.994842, 0.565674, 0.297277,0.312387,0.254584,0.146367,0.130520
79700,0.120460, 0.292072, 0.004533, 0.002608,0.326899, 0.952177, 0.436129, 0.681199,0.319545,0.253148,0.147097,0.131888
